,loss_1_name,loss_2_name,loss_3_name,loss_4_name,loss_5_name,win_1_name,win_2_name,win_3_name,win_4_name,win_5_name
2851,Doom,Grimstroke,Ember Spirit,Bounty Hunter,Riki,Rubick,Treant Protector,Wraith King,Legion Commander,Leshrac
2852,Rubick,Terrorblade,Witch Doctor,Tidehunter,Shadow Fiend,Queen of Pain,Jakiro,Treant Protector,Magnus,Slark
2853,Earth Spirit,Grimstroke,Spectre,Dazzle,Leshrac,Nature's Prophet,Tiny,Void Spirit,Doom,Nyx Assassin
2854,Oracle,Ursa,Rubick,Void Spirit,Pangolier,Tiny,Queen of Pain,Treant Protector,Pugna,Anti-Mage
2855,Keeper of the Light,Batrider,Ursa,Clockwerk,Kunkka,Tiny,Snapfire,Puck,Slark,Pangolier
2856,Tiny,Phoenix,Dragon Knight,Puck,Morphling,Ember Spirit,Mirana,Treant Protector,Slark,Snapfire
2857,Mirana,Oracle,Legion Commander,Terrorblade,Dragon Knight,Queen of Pain,Tiny,Jakiro,Tusk,Slark
2858,Mirana,Centaur Warrunner,Bane,Troll Warlord,Invoker,Ember Spirit,Jakiro,Treant Protector,Ursa,Templar Assassin
2859,Vengeful Spirit,Tiny,Chen,Bloodseeker,Void Spirit,Queen of Pain,Jakiro,Venomancer,Pangolier,Luna
2860,Grimstroke,Doom,Mirana,Riki,Kunkka,Treant Protector,Tiny,Void Spirit,Morphling,Witch Doctor
2861,Tiny,Queen of Pain,Grimstroke,Spectre,Crystal Maiden,Bane,Phantom Lancer,Rubick,Centaur Warrunner,Void Spirit
2862,Rubick,Kunkka,Gyrocopter,Ancient Apparition,Puck,Tiny,Chen,Morphling,Storm Spirit,Oracle
2863,Rubick,Batrider,Grimstroke,Morphling,Earthshaker,Mirana,Oracle,Ember Spirit,Sand King,Phantom Lancer
2864,Doom,Vengeful Spirit,Grimstroke,Ursa,Earthshaker,Rubick,Chaos Knight,Centaur Warrunner,Phoenix,Razor
2865,Batrider,Clockwerk,Weaver,Phantom Lancer,Ember Spirit,Oracle,Mirana,Ursa,Nyx Assassin,Leshrac
2866,Ember Spirit,Tiny,Pugna,Terrorblade,Vengeful Spirit,Nyx Assassin,Phoenix,Ursa,Puck,Bloodseeker
2867,Mirana,Phantom Lancer,Disruptor,Centaur Warrunner,Death Prophet,Queen of Pain,Tiny,Jakiro,Ember Spirit,Doom
2868,Void Spirit,Rubick,Anti-Mage,Lich,Meepo,Doom,Ogre Magi,Skywrath Mage,Slardar,Sven
2869,Ember Spirit,Mirana,Witch Doctor,Spectre,Kunkka,Lion,Legion Commander,Skywrath Mage,Tiny,Slark
2870,Jakiro,Doom,Tiny,Ursa,Necrophos,Ember Spirit,Oracle,Mirana,Mars,Luna
2871,Queen of Pain,Phoenix,Necrophos,Phantom Lancer,Spirit Breaker,Disruptor,Beastmaster,Spectre,Tiny,Pugna
2872,Spirit Breaker,Dark Seer,Nature's Prophet,Void Spirit,Troll Warlord,Tiny,Keeper of the Light,Windranger,Morphling,Tidehunter
2873,Clockwerk,Queen of Pain,Winter Wyvern,Faceless Void,Witch Doctor,Enchantress,Clinkz,Void Spirit,Underlord,Ember Spirit
2874,Legion Commander,Drow Ranger,Void Spirit,Nature's Prophet,Storm Spirit,Venomancer,Tusk,Enchantress,Clinkz,Dragon Knight
2875,Phoenix,Nyx Assassin,Jakiro,Invoker,Sven,Tusk,Sand King,Snapfire,Nature's Prophet,Morphling
2876,Tiny,Batrider,Oracle,Drow Ranger,Necrophos,Treant Protector,Phoenix,Phantom Lancer,Legion Commander,Storm Spirit
2877,Nature's Prophet,Nyx Assassin,Rubick,Riki,Shadow Fiend,Venomancer,Snapfire,Spectre,Void Spirit,Earth Spirit
2878,Clockwerk,Queen of Pain,Batrider,Legion Commander,Morphling,Tusk,Skywrath Mage,Enchantress,Weaver,Clinkz
2879,Tusk,Nature's Prophet,Abaddon,Bristleback,Kunkka,Venomancer,Jakiro,Ember Spirit,Elder Titan,Drow Ranger
2880,Anti-Mage,Undying,Venomancer,Legion Commander,Void Spirit,Phoenix,Faceless Void,Queen of Pain,Beastmaster,Witch Doctor
2881,Dark Seer,Spirit Breaker,Ancient Apparition,Sven,Kunkka,Treant Protector,Morphling,Undying,Axe,Windranger
2882,Anti-Mage,Undying,Rubick,Kunkka,Viper,Queen of Pain,Magnus,Nature's Prophet,Phantom Assassin,Ogre Magi
2883,Treant Protector,Anti-Mage,Witch Doctor,Queen of Pain,Enigma,Tiny,Timbersaw,Lich,Phantom Assassin,Dragon Knight
2884,Tusk,Batrider,Faceless Void,Grimstroke,Templar Assassin,Clockwerk,Nature's Prophet,Pugna,Anti-Mage,Ember Spirit
2885,Clockwerk,Terrorblade,Mars,Shadow Demon,Outworld Devourer,Ogre Magi,Mirana,Centaur Warrunner,Queen of Pain,Troll Warlord
2886,Juggernaut,Magnus,Witch Doctor,Disruptor,Huskar,Dark Seer,Faceless Void,Clockwerk,Void Spirit,Jakiro
2887,Magnus,Anti-Mage,Venomancer,Vengeful Spirit,Ember Spirit,Dark Seer,Faceless Void,Jakiro,Kunkka,Phoenix
2888,Clockwerk,Anti-Mage,Ember Spirit,Rubick,Slardar,Tiny,Chen,Magnus,Legion Commander,Phantom Assassin
2889,Phoenix,Mars,Lich,Ursa,Queen of Pain,Spectre,Tiny,Undying,Dark Seer,Void Spirit
2890,Spectre,Undying,Ember Spirit,Nyx Assassin,Dark Seer,Clockwerk,Doom,Batrider,Troll Warlord,Skywrath Mage
2891,Clockwerk,Tidehunter,Morphling,Venomancer,Templar Assassin,Spectre,Undying,Legion Commander,Zeus,Kunkka
2892,Tiny,Batrider,Chen,Morphling,Queen of Pain,Clockwerk,Spectre,Void Spirit,Nyx Assassin,Dark Seer
2893,Ogre Magi,Necrophos,Void Spirit,Anti-Mage,Viper,Clockwerk,Spectre,Mirana,Ember Spirit,Tiny
2894,Nature's Prophet,Earthshaker,Witch Doctor,Juggernaut,Clinkz,Queen of Pain,Treant Protector,Shadow Demon,Legion Commander,Ember Spirit
2895,Clockwerk,Void Spirit,Crystal Maiden,Outworld Devourer,Pangolier,Nature's Prophet,Vengeful Spirit,Tiny,Broodmother,Chen
2896,Dragon Knight,Grimstroke,Lycan,Batrider,Nyx Assassin,Mirana,Oracle,Timbersaw,Luna,Kunkka
2897,Puck,Void Spirit,Vengeful Spirit,Slark,Timbersaw,Queen of Pain,Keeper of the Light,Spectre,Axe,Windranger
2898,Earthshaker,Mirana,Lich,Ursa,Templar Assassin,Queen of Pain,Clockwerk,Rubick,Doom,Nature's Prophet
2899,Grimstroke,Earth Spirit,Mars,Puck,Dragon Knight,Mirana,Bane,Pangolier,Templar Assassin,Skywrath Mage
2900,Phoenix,Bane,Timbersaw,Spectre,Mars,Mirana,Treant Protector,Drow Ranger,Tiny,Shadow Fiend
2901,Grimstroke,Mars,Puck,Slark,Doom,Ember Spirit,Phoenix,Bane,Legion Commander,Terrorblade
2902,Queen of Pain,Ancient Apparition,Mars,Rubick,Phantom Assassin,Earthshaker,Mirana,Oracle,Spectre,Night Stalker
2903,Clockwerk,Spectre,Winter Wyvern,Mars,Void Spirit,Vengeful Spirit,Drow Ranger,Tusk,Batrider,Outworld Devourer
2904,Doom,Spectre,Skywrath Mage,Winter Wyvern,Queen of Pain,Clockwerk,Terrorblade,Puck,Beastmaster,Phoenix
2905,Mirana,Lich,Troll Warlord,Night Stalker,Pugna,Rubick,Legion Commander,Drow Ranger,Timbersaw,Outworld Devourer
2906,Oracle,Nyx Assassin,Weaver,Mars,Shadow Fiend,Ember Spirit,Keeper of the Light,Mirana,Sand King,Morphling
2907,Doom,Phoenix,Mars,Grimstroke,Slark,Queen of Pain,Clockwerk,Lich,Juggernaut,Batrider
2908,Phoenix,Mars,Venomancer,Anti-Mage,Windranger,Treant Protector,Ursa,Rubick,Brewmaster,Shadow Fiend
2909,Ember Spirit,Mirana,Legion Commander,Lich,Slark,Queen of Pain,Oracle,Earthshaker,Morphling,Batrider
2910,Tiny,Storm Spirit,Spectre,Jakiro,Winter Wyvern,Nature's Prophet,Bane,Nyx Assassin,Lifestealer,Legion Commander
2911,Tiny,Witch Doctor,Spectre,Elder Titan,Pugna,Nature's Prophet,Earth Spirit,Ogre Magi,Terrorblade,Ember Spirit
2912,Rubick,Silencer,Underlord,Sven,Invoker,Clockwerk,Spectre,Warlock,Axe,Kunkka
2913,Snapfire,Kunkka,Winter Wyvern,Void Spirit,Medusa,Phoenix,Magnus,Tusk,Batrider,Phantom Assassin
2914,Rubick,Terrorblade,Batrider,Nyx Assassin,Underlord,Tiny,Elder Titan,Ember Spirit,Phantom Lancer,Shadow Demon
2915,Clockwerk,Rubick,Faceless Void,Pugna,Kunkka,Bane,Batrider,Magnus,Troll Warlord,Tiny
2916,Phoenix,Treant Protector,Ember Spirit,Phantom Lancer,Puck,Mars,Snapfire,Clockwerk,Weaver,Alchemist
2917,Doom,Disruptor,Tusk,Nature's Prophet,Arc Warden,Treant Protector,Drow Ranger,Rubick,Slardar,Broodmother
2918,Clockwerk,Snapfire,Magnus,Juggernaut,Disruptor,Phoenix,Mars,Doom,Slark,Lich
2919,Clockwerk,Mirana,Dragon Knight,Invoker,Phantom Lancer,Tiny,Disruptor,Ember Spirit,Templar Assassin,Venomancer
2920,Disruptor,Magnus,Rubick,Phantom Lancer,Mars,Doom,Treant Protector,Tusk,Necrophos,Gyrocopter
2921,Clockwerk,Invoker,Necrophos,Faceless Void,Witch Doctor,Phoenix,Spectre,Treant Protector,Beastmaster,Storm Spirit
2922,Shadow Demon,Morphling,Tidehunter,Queen of Pain,Zeus,Terrorblade,Clockwerk,Witch Doctor,Invoker,Necrophos
2923,Phoenix,Tidehunter,Morphling,Clockwerk,Invoker,Tiny,Mirana,Disruptor,Outworld Devourer,Juggernaut
2924,Doom,Queen of Pain,Grimstroke,Jakiro,Phantom Lancer,Nature's Prophet,Clockwerk,Vengeful Spirit,Medusa,Kunkka
2925,Grimstroke,Venomancer,Mars,Earth Spirit,Sven,Tiny,Faceless Void,Jakiro,Legion Commander,Void Spirit
2926,Phoenix,Wraith King,Earth Spirit,Jakiro,Batrider,Doom,Grimstroke,Spectre,Timbersaw,Earthshaker
2927,Treant Protector,Tiny,Witch Doctor,Faceless Void,Storm Spirit,Mirana,Timbersaw,Spectre,Keeper of the Light,Dragon Knight
2928,Mirana,Queen of Pain,Snapfire,Legion Commander,Naga Siren,Phoenix,Ember Spirit,Faceless Void,Lich,Slardar
2929,Keeper of the Light,Nature's Prophet,Necrophos,Venomancer,Rubick,Doom,Treant Protector,Queen of Pain,Shadow Demon,Drow Ranger
2930,Nature's Prophet,Disruptor,Ogre Magi,Tidehunter,Puck,Mirana,Ember Spirit,Keeper of the Light,Timbersaw,Gyrocopter
2931,Clockwerk,Void Spirit,Snapfire,Ursa,Underlord,Mars,Phoenix,Ember Spirit,Naga Siren,Venomancer
2932,Jakiro,Earth Spirit,Void Spirit,Ursa,Timbersaw,Tiny,Clockwerk,Puck,Phantom Lancer,Queen of Pain
2933,Rubick,Mars,Morphling,Treant Protector,Pugna,Nature's Prophet,Ember Spirit,Jakiro,Ursa,Puck
2934,Mirana,Ogre Magi,Dragon Knight,Ursa,Invoker,Doom,Disruptor,Rubick,Ember Spirit,Phantom Lancer
2935,Keeper of the Light,Tiny,Spectre,Death Prophet,Batrider,Clockwerk,Ember Spirit,Earth Spirit,Necrophos,Lifestealer
2936,Shadow Demon,Terrorblade,Tusk,Queen of Pain,Tidehunter,Nature's Prophet,Clockwerk,Pangolier,Puck,Dark Willow
2937,Keeper of the Light,Ember Spirit,Earth Spirit,Axe,Magnus,Clockwerk,Phoenix,Anti-Mage,Lich,Invoker
2938,Undying,Vengeful Spirit,Tusk,Luna,Leshrac,Doom,Disruptor,Dark Willow,Phantom Lancer,Mars
2939,Rubick,Ember Spirit,Ancient Apparition,Doom,Ursa,Void Spirit,Earthshaker,Oracle,Wraith King,Night Stalker
2940,Phoenix,Anti-Mage,Tiny,Dragon Knight,Batrider,Bane,Void Spirit,Dark Willow,Legion Commander,Troll Warlord
2941,Clockwerk,Bane,Ursa,Sniper,Batrider,Rubick,Phoenix,Bloodseeker,Centaur Warrunner,Templar Assassin
2942,Batrider,Earthshaker,Clinkz,Necrophos,Windranger,Nature's Prophet,Oracle,Tusk,Lina,Wraith King
2943,Earthshaker,Enchantress,Lich,Juggernaut,Silencer,Rubick,Sand King,Phoenix,Slark,Void Spirit
2944,Bane,Necrophos,Omniknight,Luna,Io,Grimstroke,Doom,Snapfire,Morphling,Zeus
2945,Queen of Pain,Bane,Pangolier,Ember Spirit,Leshrac,Pudge,Oracle,Phantom Lancer,Snapfire,Drow Ranger
2946,Vengeful Spirit,Ogre Magi,Earthshaker,Shadow Fiend,Weaver,Winter Wyvern,Queen of Pain,Windranger,Slark,Axe
2947,Winter Wyvern,Mirana,Night Stalker,Phantom Lancer,Invoker,Ember Spirit,Keeper of the Light,Rubick,Morphling,Sand King
2948,Doom,Rubick,Oracle,Phantom Assassin,Slardar,Tiny,Undying,Batrider,Anti-Mage,Pangolier
2949,Enchantress,Rubick,Void Spirit,Faceless Void,Tusk,Venomancer,Tiny,Batrider,Anti-Mage,Winter Wyvern
2950,Treant Protector,Snapfire,Weaver,Queen of Pain,Slark,Tiny,Undying,Timbersaw,Ember Spirit,Ursa
2951,Tusk,Warlock,Queen of Pain,Sven,Bounty Hunter,Tiny,Undying,Lina,Anti-Mage,Batrider
2952,Clockwerk,Void Spirit,Disruptor,Phantom Assassin,Underlord,Doom,Enchantress,Lion,Terrorblade,Pangolier
2953,Undying,Timbersaw,Storm Spirit,Lion,Troll Warlord,Tiny,Keeper of the Light,Nyx Assassin,Venomancer,Terrorblade
2954,Lina,Sand King,Void Spirit,Faceless Void,Ogre Magi,Bane,Spectre,Skywrath Mage,Legion Commander,Pugna
2955,Grimstroke,Void Spirit,Batrider,Naga Siren,Jakiro,Undying,Bane,Tusk,Death Prophet,Legion Commander
2956,Treant Protector,Snapfire,Drow Ranger,Venomancer,Zeus,Doom,Magnus,Faceless Void,Jakiro,Lina
2957,Mirana,Oracle,Phantom Assassin,Magnus,Slardar,Tiny,Batrider,Tidehunter,Morphling,Queen of Pain
2958,Phoenix,Clockwerk,Oracle,Slark,Outworld Devourer,Snapfire,Faceless Void,Mirana,Timbersaw,Magnus
2959,Magnus,Mirana,Lich,Phantom Assassin,Ember Spirit,Winter Wyvern,Spectre,Abaddon,Bane,Pangolier
2960,Nature's Prophet,Techies,Dark Willow,Ursa,Lifestealer,Witch Doctor,Anti-Mage,Batrider,Sand King,Broodmother
2961,Enchantress,Axe,Ember Spirit,Terrorblade,Rubick,Witch Doctor,Faceless Void,Queen of Pain,Abaddon,Zeus
2962,Phoenix,Clockwerk,Axe,Lone Druid,Templar Assassin,Ogre Magi,Anti-Mage,Winter Wyvern,Legion Commander,Magnus
2963,Tiny,Magnus,Grimstroke,Ursa,Pugna,Ogre Magi,Winter Wyvern,Legion Commander,Queen of Pain,Spectre
2964,Earthshaker,Ember Spirit,Phantom Lancer,Winter Wyvern,Razor,Clockwerk,Queen of Pain,Rubick,Underlord,Anti-Mage
2965,Clockwerk,Silencer,Snapfire,Spectre,Ember Spirit,Grimstroke,Pangolier,Tusk,Faceless Void,Morphling
2966,Nature's Prophet,Pangolier,Clockwerk,Underlord,Dark Willow,Grimstroke,Bloodseeker,Windranger,Ember Spirit,Templar Assassin
2967,Spirit Breaker,Void Spirit,Oracle,Doom,Morphling,Grimstroke,Tiny,Puck,Underlord,Phantom Lancer
2968,Void Spirit,Gyrocopter,Sven,Puck,Abaddon,Clockwerk,Ember Spirit,Rubick,Arc Warden,Earth Spirit
2969,Rubick,Magnus,Grimstroke,Puck,Earth Spirit,Winter Wyvern,Pangolier,Venomancer,Earthshaker,Drow Ranger
2970,Treant Protector,Void Spirit,Clockwerk,Necrophos,Kunkka,Phoenix,Venomancer,Spirit Breaker,Spectre,Undying
2971,Winter Wyvern,Tiny,Pangolier,Lina,Arc Warden,Phoenix,Void Spirit,Grimstroke,Earth Spirit,Medusa
2972,Grimstroke,Io,Pugna,Phantom Lancer,Batrider,Dark Seer,Faceless Void,Bloodseeker,Skywrath Mage,Anti-Mage
2973,Spectre,Rubick,Pangolier,Jakiro,Magnus,Doom,Terrorblade,Undying,Dark Willow,Mars
2974,Tiny,Visage,Warlock,Anti-Mage,Ember Spirit,Clockwerk,Phoenix,Mars,Drow Ranger,Templar Assassin
2975,Bounty Hunter,Spectre,Dark Willow,Mars,Templar Assassin,Mirana,Bane,Faceless Void,Tidehunter,Invoker
2976,Clockwerk,Spectre,Undying,Leshrac,Earthshaker,Treant Protector,Timbersaw,Dark Willow,Phantom Lancer,Queen of Pain
2977,Terrorblade,Rubick,Pangolier,Undying,Invoker,Treant Protector,Pugna,Mars,Spectre,Dark Willow
2978,Terrorblade,Rubick,Tidehunter,Clinkz,Monkey King,Io,Treant Protector,Timbersaw,Morphling,Visage
2979,Doom,Rubick,Jakiro,Puck,Anti-Mage,Undying,Spectre,Tusk,Queen of Pain,Dazzle
2980,Rubick,Tiny,Tusk,Morphling,Centaur Warrunner,Doom,Clockwerk,Phoenix,Templar Assassin,Drow Ranger
2981,Queen of Pain,Rubick,Grimstroke,Wraith King,Mars,Earthshaker,Void Spirit,Oracle,Troll Warlord,Bristleback
2982,Vengeful Spirit,Visage,Tusk,Treant Protector,Sniper,Jakiro,Earth Spirit,Batrider,Terrorblade,Pugna
2983,Nature's Prophet,Ogre Magi,Vengeful Spirit,Dark Seer,Morphling,Mirana,Mars,Spectre,Ember Spirit,Witch Doctor
2984,Spectre,Earthshaker,Ember Spirit,Ancient Apparition,Pugna,Mirana,Timbersaw,Shadow Demon,Puck,Ursa
2985,Clockwerk,Vengeful Spirit,Viper,Tusk,Slark,Queen of Pain,Spectre,Witch Doctor,Dark Willow,Windranger
2986,Nature's Prophet,Tiny,Treant Protector,Slark,Legion Commander,Queen of Pain,Clockwerk,Spectre,Mirana,Mars
2987,Mirana,Lich,Tidehunter,Ursa,Shadow Fiend,Bane,Spectre,Phoenix,Axe,Viper
2988,Mirana,Vengeful Spirit,Oracle,Morphling,Dragon Knight,Bane,Spectre,Dark Willow,Void Spirit,Pugna
2989,Clockwerk,Bane,Phoenix,Lone Druid,Outworld Devourer,Mirana,Shadow Demon,Tiny,Anti-Mage,Pugna
2990,Queen of Pain,Snapfire,Monkey King,Bloodseeker,Axe,Bane,Rubick,Templar Assassin,Weaver,Slardar
2991,Tusk,Pangolier,Nature's Prophet,Spirit Breaker,Kunkka,Treant Protector,Slardar,Earth Spirit,Storm Spirit,Necrophos
2992,Void Spirit,Nature's Prophet,Puck,Faceless Void,Underlord,Clockwerk,Queen of Pain,Batrider,Spectre,Venomancer
2993,Dark Seer,Kunkka,Night Stalker,Enigma,Arc Warden,Enchantress,Anti-Mage,Clockwerk,Timbersaw,Monkey King
2994,Lich,Viper,Rubick,Juggernaut,Faceless Void,Spectre,Treant Protector,Skywrath Mage,Legion Commander,Batrider
2995,Doom,Grimstroke,Juggernaut,Clockwerk,Dark Seer,Spectre,Bane,Underlord,Leshrac,Shadow Demon
2996,Tiny,Disruptor,Bounty Hunter,Snapfire,Gyrocopter,Treant Protector,Spectre,Pugna,Underlord,Ember Spirit
2997,Grimstroke,Dark Seer,Ember Spirit,Nyx Assassin,Terrorblade,Doom,Clockwerk,Pugna,Spectre,Death Prophet
2998,Phoenix,Mars,Keeper of the Light,Faceless Void,Queen of Pain,Doom,Treant Protector,Pugna,Naga Siren,Storm Spirit
2999,Void Spirit,Morphling,Witch Doctor,Legion Commander,Weaver,Doom,Ember Spirit,Anti-Mage,Skywrath Mage,Lich
3000,Treant Protector,Legion Commander,Pugna,Riki,Shadow Fiend,Ember Spirit,Jakiro,Morphling,Queen of Pain,Underlord
3001,Treant Protector,Rubick,Puck,Sven,Bounty Hunter,Doom,Pugna,Spectre,Kunkka,Disruptor
3002,Rubick,Night Stalker,Bounty Hunter,Gyrocopter,Tinker,Doom,Pugna,Spirit Breaker,Naga Siren,Queen of Pain
3003,Doom,Earthshaker,Bane,Sven,Pangolier,Rubick,Witch Doctor,Anti-Mage,Beastmaster,Shadow Fiend
3004,Queen of Pain,Magnus,Oracle,Phantom Assassin,Ember Spirit,Lich,Pugna,Legion Commander,Spectre,Storm Spirit
3005,Queen of Pain,Jakiro,Shadow Demon,Beastmaster,Phantom Assassin,Lich,Anti-Mage,Earthshaker,Void Spirit,Timbersaw
3006,Clockwerk,Nature's Prophet,Nyx Assassin,Wraith King,Necrophos,Doom,Bane,Tiny,Naga Siren,Shadow Fiend
3007,Rubick,Venomancer,Void Spirit,Phantom Lancer,Centaur Warrunner,Pugna,Clockwerk,Beastmaster,Leshrac,Terrorblade
3008,Queen of Pain,Treant Protector,Winter Wyvern,Snapfire,Sven,Ogre Magi,Faceless Void,Beastmaster,Phoenix,Zeus
3009,Clockwerk,Phoenix,Timbersaw,Juggernaut,Leshrac,Earth Spirit,Naga Siren,Enchantress,Batrider,Enigma
3010,Rubick,Doom,Venomancer,Queen of Pain,Faceless Void,Clockwerk,Grimstroke,Ursa,Visage,Troll Warlord
3011,Clockwerk,Rubick,Elder Titan,Troll Warlord,Tiny,Pugna,Spectre,Treant Protector,Slardar,Templar Assassin
3012,Rubick,Doom,Treant Protector,Terrorblade,Legion Commander,Tusk,Nature's Prophet,Bane,Batrider,Zeus
3013,Clinkz,Clockwerk,Ursa,Grimstroke,Sand King,Rubick,Doom,Venomancer,Naga Siren,Queen of Pain
3014,Ancient Apparition,Wraith King,Legion Commander,Puck,Shadow Fiend,Rubick,Doom,Tidehunter,Chen,Templar Assassin
3015,Ember Spirit,Oracle,Anti-Mage,Tusk,Underlord,Queen of Pain,Ogre Magi,Tidehunter,Enchantress,Naga Siren
3016,Lich,Mirana,Naga Siren,Legion Commander,Ember Spirit,Phoenix,Tiny,Weaver,Leshrac,Faceless Void
3017,Ogre Magi,Centaur Warrunner,Mirana,Morphling,Templar Assassin,Nature's Prophet,Tiny,Phoenix,Troll Warlord,Ember Spirit
3018,Earthshaker,Jakiro,Dragon Knight,Drow Ranger,Tiny,Treant Protector,Terrorblade,Queen of Pain,Rubick,Night Stalker
3019,Chen,Terrorblade,Ember Spirit,Tusk,Venomancer,Clockwerk,Queen of Pain,Timbersaw,Enchantress,Ursa
3020,Lich,Void Spirit,Timbersaw,Anti-Mage,Slark,Clockwerk,Puck,Terrorblade,Oracle,Shadow Fiend
3021,Bane,Tiny,Tidehunter,Anti-Mage,Lina,Earthshaker,Terrorblade,Phoenix,Clockwerk,Templar Assassin
3022,Tiny,Lich,Night Stalker,Venomancer,Morphling,Treant Protector,Spectre,Queen of Pain,Earthshaker,Doom
3023,Nyx Assassin,Mirana,Timbersaw,Kunkka,Troll Warlord,Queen of Pain,Clockwerk,Rubick,Morphling,Legion Commander
3024,Phoenix,Mars,Jakiro,Viper,Anti-Mage,Bane,Mirana,Spectre,Razor,Tidehunter
3025,Queen of Pain,Earthshaker,Grimstroke,Slark,Huskar,Ember Spirit,Bane,Venomancer,Legion Commander,Terrorblade
3026,Grimstroke,Tiny,Earth Spirit,Clockwerk,Slardar,Ember Spirit,Phoenix,Bane,Anti-Mage,Centaur Warrunner
3027,Keeper of the Light,Templar Assassin,Rubick,Mars,Razor,Queen of Pain,Ogre Magi,Phoenix,Timbersaw,Terrorblade
3028,Mirana,Ogre Magi,Pudge,Abaddon,Invoker,Bane,Venomancer,Queen of Pain,Centaur Warrunner,Slark
3029,Phoenix,Mars,Jakiro,Terrorblade,Kunkka,Mirana,Ember Spirit,Bane,Centaur Warrunner,Magnus
3030,Lich,Phoenix,Gyrocopter,Ember Spirit,Slardar,Mirana,Beastmaster,Silencer,Faceless Void,Lina
3031,Tiny,Keeper of the Light,Gyrocopter,Batrider,Pangolier,Clockwerk,Timbersaw,Mirana,Viper,Weaver
3032,Crystal Maiden,Void Spirit,Phoenix,Doom,Terrorblade,Ogre Magi,Spectre,Rubick,Puck,Pangolier
3033,Phoenix,Mars,Ogre Magi,Gyrocopter,Morphling,Witch Doctor,Ember Spirit,Timbersaw,Mirana,Lifestealer
3034,Jakiro,Nature's Prophet,Phoenix,Invoker,Kunkka,Rubick,Terrorblade,Winter Wyvern,Legion Commander,Death Prophet
3035,Rubick,Jakiro,Ember Spirit,Mars,Legion Commander,Nature's Prophet,Ogre Magi,Pangolier,Mirana,Morphling
3036,Ember Spirit,Keeper of the Light,Kunkka,Bloodseeker,Rubick,Jakiro,Invoker,Earthshaker,Pangolier,Wraith King
3037,Queen of Pain,Earthshaker,Witch Doctor,Morphling,Timbersaw,Jakiro,Invoker,Nature's Prophet,Pangolier,Slark
3038,Nature's Prophet,Vengeful Spirit,Ursa,Tusk,Earth Spirit,Queen of Pain,Treant Protector,Sand King,Phantom Lancer,Doom
3039,Treant Protector,Drow Ranger,Zeus,Centaur Warrunner,Death Prophet,Queen of Pain,Earth Spirit,Lycan,Warlock,Batrider
3040,Tiny,Terrorblade,Enchantress,Skywrath Mage,Night Stalker,Queen of Pain,Rubick,Ancient Apparition,Tidehunter,Morphling
3041,Terrorblade,Clockwerk,Pangolier,Sniper,Snapfire,Shadow Demon,Mirana,Magnus,Mars,Juggernaut
3042,Sven,Pugna,Earthshaker,Queen of Pain,Morphling,Troll Warlord,Rubick,Clockwerk,Lina,Mars
3043,Ogre Magi,Magnus,Sven,Omniknight,Rubick,Treant Protector,Nature's Prophet,Pugna,Grimstroke,Timbersaw
3044,Rubick,Necrophos,Snapfire,Juggernaut,Disruptor,Magnus,Spectre,Tusk,Batrider,Treant Protector
3045,Keeper of the Light,Grimstroke,Bristleback,Magnus,Juggernaut,Troll Warlord,Shadow Demon,Mirana,Mars,Leshrac
3046,Snapfire,Clockwerk,Magnus,Drow Ranger,Dark Seer,Nyx Assassin,Juggernaut,Leshrac,Dragon Knight,Shadow Shaman
3047,Ogre Magi,Tiny,Timbersaw,Arc Warden,Snapfire,Rubick,Nature's Prophet,Troll Warlord,Shadow Demon,Shadow Fiend
3048,Ogre Magi,Sven,Grimstroke,Void Spirit,Invoker,Nature's Prophet,Rubick,Jakiro,Mars,Ember Spirit
3049,Crystal Maiden,Phantom Assassin,Shadow Fiend,Shadow Demon,Dragon Knight,Treant Protector,Phoenix,Io,Gyrocopter,Timbersaw
3050,Treant Protector,Ember Spirit,Rubick,Juggernaut,Timbersaw,Ogre Magi,Shadow Shaman,Leshrac,Mars,Ursa
3051,Leshrac,Enchantress,Necrophos,Lone Druid,Nature's Prophet,Chen,Luna,Dragon Knight,Jakiro,Death Prophet
3052,Clockwerk,Terrorblade,Kunkka,Earthshaker,Leshrac,Grimstroke,Disruptor,Storm Spirit,Slark,Centaur Warrunner
3053,Leshrac,Ogre Magi,Pudge,Juggernaut,Windranger,Beastmaster,Shadow Demon,Templar Assassin,Lycan,Shadow Shaman
3054,Grimstroke,Pangolier,Ursa,Pugna,Nature's Prophet,Treant Protector,Crystal Maiden,Leshrac,Dragon Knight,Queen of Pain
3055,Lina,Invoker,Shadow Demon,Leshrac,Kunkka,Snapfire,Mirana,Juggernaut,Legion Commander,Storm Spirit
3056,Enchantress,Pangolier,Nature's Prophet,Abaddon,Invoker,Crystal Maiden,Leshrac,Mirana,Shadow Demon,Queen of Pain
3057,Bounty Hunter,Void Spirit,Phoenix,Ursa,Keeper of the Light,Wraith King,Shadow Demon,Crystal Maiden,Beastmaster,Lina
3058,Void Spirit,Earthshaker,Crystal Maiden,Pangolier,Phantom Lancer,Rubick,Wraith King,Invoker,Alchemist,Chen
3059,Ember Spirit,Shadow Shaman,Lycan,Rubick,Legion Commander,Earthshaker,Lion,Clockwerk,Tidehunter,Templar Assassin
