,loss_1_name,loss_2_name,loss_3_name,loss_4_name,loss_5_name,win_1_name,win_2_name,win_3_name,win_4_name,win_5_name
3152,Oracle,Dragon Knight,Earthshaker,Puck,Anti-Mage,Shadow Demon,Brewmaster,Vengeful Spirit,Medusa,Pangolier
3153,Morphling,Earthshaker,Batrider,Nyx Assassin,Templar Assassin,Ember Spirit,Treant Protector,Disruptor,Legion Commander,Anti-Mage
3154,Keeper of the Light,Morphling,Earthshaker,Brewmaster,Death Prophet,Ember Spirit,Phoenix,Lycan,Shadow Demon,Lina
3155,Ember Spirit,Crystal Maiden,Earthshaker,Weaver,Legion Commander,Enchantress,Tiny,Slark,Batrider,Alchemist
3156,Ember Spirit,Mirana,Mars,Oracle,Anti-Mage,Keeper of the Light,Tiny,Morphling,Batrider,Gyrocopter
3157,Clockwerk,Brewmaster,Gyrocopter,Shadow Fiend,Nature's Prophet,Earthshaker,Enchantress,Ember Spirit,Batrider,Morphling
3158,Shadow Demon,Mirana,Gyrocopter,Brewmaster,Dragon Knight,Rubick,Abaddon,Crystal Maiden,Ursa,Storm Spirit
3159,Disruptor,Nyx Assassin,Storm Spirit,Drow Ranger,Chen,Void Spirit,Oracle,Techies,Tusk,Phantom Lancer
3160,Shadow Demon,Tusk,Storm Spirit,Faceless Void,Dazzle,Ogre Magi,Sniper,Centaur Warrunner,Outworld Devourer,Ursa
3161,Chen,Clockwerk,Troll Warlord,Leshrac,Dragon Knight,Earthshaker,Enchantress,Brewmaster,Queen of Pain,Gyrocopter
3162,Huskar,Riki,Nyx Assassin,Lion,Centaur Warrunner,Ancient Apparition,Pangolier,Death Prophet,Gyrocopter,Chen
3163,Nature's Prophet,Mirana,Undying,Ember Spirit,Faceless Void,Enchantress,Legion Commander,Earth Spirit,Phantom Lancer,Storm Spirit
3164,Earthshaker,Ember Spirit,Enchantress,Troll Warlord,Nature's Prophet,Rubick,Grimstroke,Storm Spirit,Centaur Warrunner,Spectre
3165,Ember Spirit,Winter Wyvern,Alchemist,Treant Protector,Beastmaster,Nyx Assassin,Enigma,Enchantress,Storm Spirit,Naga Siren
3166,Earthshaker,Grimstroke,Spectre,Storm Spirit,Void Spirit,Tusk,Lich,Nature's Prophet,Kunkka,Queen of Pain
3167,Enchantress,Pangolier,Phantom Lancer,Pugna,Storm Spirit,Clockwerk,Phoenix,Troll Warlord,Legion Commander,Dragon Knight
3168,Ember Spirit,Rubick,Kunkka,Meepo,Silencer,Enigma,Nyx Assassin,Enchantress,Storm Spirit,Drow Ranger
3169,Earthshaker,Ember Spirit,Enigma,Enchantress,Templar Assassin,Clockwerk,Ancient Apparition,Riki,Rubick,Alchemist
3170,Enchantress,Ember Spirit,Nyx Assassin,Enigma,Templar Assassin,Earthshaker,Morphling,Clockwerk,Silencer,Death Prophet
3171,Grimstroke,Pangolier,Ember Spirit,Sniper,Monkey King,Shadow Demon,Lina,Tusk,Puck,Lifestealer
3172,Tiny,Puck,Riki,Winter Wyvern,Storm Spirit,Beastmaster,Grimstroke,Bounty Hunter,Ember Spirit,Bloodseeker
3173,Earthshaker,Enchantress,Luna,Dragon Knight,Invoker,Rubick,Ember Spirit,Lich,Underlord,Troll Warlord
3174,Winter Wyvern,Rubick,Ursa,Centaur Warrunner,Puck,Void Spirit,Axe,Ancient Apparition,Spectre,Queen of Pain
3175,Grimstroke,Monkey King,Venomancer,Centaur Warrunner,Kunkka,Void Spirit,Death Prophet,Lich,Riki,Brewmaster
3176,Disruptor,Tusk,Pangolier,Riki,Dragon Knight,Enchantress,Void Spirit,Rubick,Beastmaster,Faceless Void
3177,Tusk,Grimstroke,Legion Commander,Razor,Broodmother,Ember Spirit,Keeper of the Light,Brewmaster,Pugna,Morphling
3178,Centaur Warrunner,Pugna,Chen,Phantom Lancer,Dragon Knight,Disruptor,Earth Spirit,Weaver,Mars,Monkey King
3179,Void Spirit,Grimstroke,Nyx Assassin,Puck,Terrorblade,Ember Spirit,Chen,Clockwerk,Beastmaster,Luna
3180,Ember Spirit,Grimstroke,Pugna,Underlord,Troll Warlord,Ogre Magi,Tusk,Legion Commander,Riki,Invoker
3181,Bane,Lina,Wraith King,Phoenix,Monkey King,Mirana,Shadow Demon,Abaddon,Clinkz,Void Spirit
3182,Shadow Demon,Grimstroke,Beastmaster,Juggernaut,Storm Spirit,Sniper,Jakiro,Chen,Faceless Void,Shadow Fiend
3183,Oracle,Riki,Pugna,Mars,Outworld Devourer,Lich,Rubick,Abaddon,Morphling,Viper
3184,Lich,Juggernaut,Snapfire,Tidehunter,Ember Spirit,Phoenix,Treant Protector,Abaddon,Morphling,Slark
3185,Lycan,Jakiro,Troll Warlord,Crystal Maiden,Invoker,Chen,Alchemist,Pangolier,Winter Wyvern,Mars
3186,Clockwerk,Vengeful Spirit,Jakiro,Anti-Mage,Ember Spirit,Batrider,Pangolier,Void Spirit,Enchantress,Troll Warlord
3187,Witch Doctor,Earth Spirit,Void Spirit,Venomancer,Phantom Lancer,Queen of Pain,Treant Protector,Tiny,Anti-Mage,Ogre Magi
3188,Witch Doctor,Luna,Shadow Demon,Centaur Warrunner,Death Prophet,Beastmaster,Skywrath Mage,Jakiro,Void Spirit,Faceless Void
3189,Dragon Knight,Enchantress,Queen of Pain,Ursa,Kunkka,Beastmaster,Pugna,Mirana,Pangolier,Riki
3190,Jakiro,Ursa,Rubick,Dragon Knight,Puck,Treant Protector,Queen of Pain,Earth Spirit,Monkey King,Dazzle
3191,Phoenix,Lone Druid,Earth Spirit,Templar Assassin,Chen,Treant Protector,Snapfire,Brewmaster,Lina,Troll Warlord
3192,Ember Spirit,Keeper of the Light,Mirana,Troll Warlord,Centaur Warrunner,Necrophos,Earthshaker,Chen,Monkey King,Pangolier
3193,Phoenix,Tusk,Timbersaw,Death Prophet,Meepo,Clockwerk,Nature's Prophet,Storm Spirit,Shadow Demon,Venomancer
3194,Nature's Prophet,Tusk,Rubick,Batrider,Outworld Devourer,Clockwerk,Troll Warlord,Phoenix,Storm Spirit,Legion Commander
3195,Nature's Prophet,Ancient Apparition,Pangolier,Outworld Devourer,Bloodseeker,Winter Wyvern,Troll Warlord,Bounty Hunter,Treant Protector,Tinker
3196,Ember Spirit,Ancient Apparition,Nature's Prophet,Monkey King,Void Spirit,Chen,Shadow Fiend,Tiny,Sand King,Terrorblade
3197,Clockwerk,Troll Warlord,Phoenix,Riki,Tidehunter,Vengeful Spirit,Earth Spirit,Dazzle,Weaver,Death Prophet
3198,Earth Spirit,Winter Wyvern,Queen of Pain,Legion Commander,Monkey King,Clockwerk,Phoenix,Phantom Lancer,Invoker,Tidehunter
3199,Oracle,Nyx Assassin,Troll Warlord,Pangolier,Necrophos,Keeper of the Light,Ember Spirit,Clockwerk,Enigma,Templar Assassin
3200,Earth Spirit,Grimstroke,Juggernaut,Pugna,Dragon Knight,Keeper of the Light,Troll Warlord,Tusk,Queen of Pain,Kunkka
3201,Nyx Assassin,Keeper of the Light,Death Prophet,Snapfire,Spectre,Ember Spirit,Tusk,Phoenix,Riki,Lycan
3202,Earth Spirit,Chen,Batrider,Weaver,Invoker,Clockwerk,Troll Warlord,Ancient Apparition,Abaddon,Void Spirit
3203,Nyx Assassin,Grimstroke,Troll Warlord,Pangolier,Queen of Pain,Ember Spirit,Clockwerk,Shadow Demon,Dazzle,Slark
3204,Grimstroke,Mars,Faceless Void,Skywrath Mage,Invoker,Ember Spirit,Ancient Apparition,Beastmaster,Tusk,Phantom Lancer
3205,Oracle,Mars,Weaver,Ursa,Shadow Fiend,Skywrath Mage,Legion Commander,Phoenix,Monkey King,Templar Assassin
3206,Tusk,Bane,Centaur Warrunner,Storm Spirit,Monkey King,Ember Spirit,Keeper of the Light,Clockwerk,Meepo,Legion Commander
3207,Lich,Centaur Warrunner,Rubick,Troll Warlord,Queen of Pain,Keeper of the Light,Ember Spirit,Tusk,Dazzle,Gyrocopter
3208,Void Spirit,Oracle,Skywrath Mage,Underlord,Wraith King,Rubick,Centaur Warrunner,Bane,Phantom Lancer,Templar Assassin
3209,Phoenix,Dragon Knight,Ancient Apparition,Lifestealer,Puck,Keeper of the Light,Void Spirit,Troll Warlord,Clockwerk,Abaddon
3210,Oracle,Death Prophet,Earthshaker,Dragon Knight,Razor,Keeper of the Light,Ember Spirit,Clockwerk,Templar Assassin,Omniknight
3211,Keeper of the Light,Gyrocopter,Earth Spirit,Enigma,Shadow Fiend,Phoenix,Dragon Knight,Legion Commander,Skywrath Mage,Templar Assassin
3212,Earth Spirit,Lich,Juggernaut,Queen of Pain,Death Prophet,Rubick,Centaur Warrunner,Phoenix,Razor,Meepo
3213,Keeper of the Light,Nyx Assassin,Legion Commander,Wraith King,Outworld Devourer,Ember Spirit,Mirana,Shadow Demon,Spirit Breaker,Templar Assassin
3214,Void Spirit,Jakiro,Ursa,Io,Bloodseeker,Nature's Prophet,Spirit Breaker,Bane,Storm Spirit,Slark
3215,Death Prophet,Dragon Knight,Io,Ursa,Leshrac,Keeper of the Light,Timbersaw,Dark Willow,Venomancer,Slark
3216,Lycan,Rubick,Grimstroke,Storm Spirit,Wraith King,Nature's Prophet,Dark Willow,Treant Protector,Puck,Troll Warlord
3217,Phoenix,Axe,Bane,Lifestealer,Dazzle,Ember Spirit,Keeper of the Light,Pangolier,Skywrath Mage,Troll Warlord
3218,Grimstroke,Pangolier,Shadow Demon,Spectre,Batrider,Death Prophet,Tusk,Riki,Bane,Storm Spirit
3219,Bane,Centaur Warrunner,Phoenix,Troll Warlord,Death Prophet,Grimstroke,Clockwerk,Dragon Knight,Dazzle,Lina
3220,Keeper of the Light,Brewmaster,Pangolier,Crystal Maiden,Venomancer,Pugna,Chen,Void Spirit,Nyx Assassin,Shadow Fiend
3221,Treant Protector,Faceless Void,Winter Wyvern,Underlord,Storm Spirit,Clockwerk,Pangolier,Chen,Dragon Knight,Ursa
3222,Timbersaw,Earthshaker,Bane,Luna,Venomancer,Grimstroke,Pangolier,Ursa,Queen of Pain,Clockwerk
3223,Oracle,Mirana,Axe,Gyrocopter,Ursa,Ember Spirit,Keeper of the Light,Tusk,Nature's Prophet,Kunkka
3224,Pangolier,Lich,Puck,Outworld Devourer,Slark,Void Spirit,Keeper of the Light,Leshrac,Bristleback,Tiny
3225,Void Spirit,Grimstroke,Witch Doctor,Bounty Hunter,Lycan,Pangolier,Snapfire,Shadow Shaman,Riki,Shadow Fiend
3226,Void Spirit,Shadow Demon,Nyx Assassin,Invoker,Abaddon,Grimstroke,Ember Spirit,Rubick,Beastmaster,Lycan
3227,Void Spirit,Grimstroke,Earthshaker,Morphling,Underlord,Nature's Prophet,Rubick,Clockwerk,Outworld Devourer,Legion Commander
3228,Nature's Prophet,Wraith King,Nyx Assassin,Ogre Magi,Void Spirit,Chen,Timbersaw,Windranger,Meepo,Ursa
3229,Grimstroke,Ember Spirit,Phoenix,Clockwerk,Phantom Lancer,Void Spirit,Shadow Demon,Rubick,Morphling,Abaddon
3230,Queen of Pain,Snapfire,Tiny,Bounty Hunter,Juggernaut,Phoenix,Mars,Grimstroke,Riki,Templar Assassin
3231,Beastmaster,Pangolier,Ogre Magi,Ursa,Tinker,Winter Wyvern,Void Spirit,Rubick,Venomancer,Terrorblade
3232,Void Spirit,Grimstroke,Tiny,Phantom Lancer,Nature's Prophet,Io,Luna,Bane,Mars,Brewmaster
3233,Queen of Pain,Grimstroke,Earthshaker,Spectre,Legion Commander,Kunkka,Nature's Prophet,Snapfire,Earth Spirit,Ursa
3234,Mirana,Shadow Demon,Legion Commander,Troll Warlord,Storm Spirit,Treant Protector,Tiny,Visage,Mars,Void Spirit
3235,Kunkka,Troll Warlord,Oracle,Phoenix,Tidehunter,Treant Protector,Beastmaster,Tiny,Visage,Razor
3236,Earth Spirit,Puck,Batrider,Phantom Lancer,Tusk,Bane,Mirana,Abaddon,Juggernaut,Sand King
3237,Ember Spirit,Enchantress,Axe,Clockwerk,Terrorblade,Nature's Prophet,Vengeful Spirit,Skywrath Mage,Legion Commander,Alchemist
3238,Nature's Prophet,Bane,Tusk,Ember Spirit,Morphling,Kunkka,Treant Protector,Io,Dazzle,Earthshaker
3239,Ember Spirit,Keeper of the Light,Spirit Breaker,Dazzle,Spectre,Treant Protector,Kunkka,Vengeful Spirit,Io,Earth Spirit
3240,Centaur Warrunner,Lich,Disruptor,Lifestealer,Pangolier,Vengeful Spirit,Batrider,Nature's Prophet,Rubick,Lycan
3241,Grimstroke,Centaur Warrunner,Phoenix,Phantom Lancer,Tiny,Beastmaster,Skywrath Mage,Snapfire,Timbersaw,Lifestealer
3242,Keeper of the Light,Earth Spirit,Bloodseeker,Legion Commander,Dragon Knight,Treant Protector,Io,Pangolier,Queen of Pain,Timbersaw
3243,Mars,Rubick,Disruptor,Void Spirit,Naga Siren,Nature's Prophet,Earth Spirit,Grimstroke,Riki,Abaddon
3244,Nature's Prophet,Earth Spirit,Witch Doctor,Monkey King,Abaddon,Batrider,Grimstroke,Earthshaker,Kunkka,Morphling
3245,Grimstroke,Void Spirit,Winter Wyvern,Riki,Elder Titan,Io,Tusk,Chen,Phantom Lancer,Clinkz
3246,Earthshaker,Witch Doctor,Batrider,Spectre,Timbersaw,Beastmaster,Grimstroke,Tiny,Tidehunter,Slark
3247,Earthshaker,Dazzle,Underlord,Juggernaut,Pugna,Beastmaster,Grimstroke,Earth Spirit,Timbersaw,Ursa
3248,Centaur Warrunner,Lich,Tusk,Phantom Lancer,Monkey King,Nature's Prophet,Kunkka,Shadow Demon,Alchemist,Tiny
3249,Pangolier,Warlock,Ember Spirit,Queen of Pain,Sand King,Nature's Prophet,Tusk,Bane,Lycan,Silencer
3250,Oracle,Clockwerk,Mars,Morphling,Invoker,Enchantress,Earth Spirit,Gyrocopter,Timbersaw,Dragon Knight
3251,Void Spirit,Shadow Demon,Grimstroke,Monkey King,Storm Spirit,Nature's Prophet,Enchantress,Rubick,Luna,Kunkka
3252,Grimstroke,Tusk,Windranger,Riki,Morphling,Ember Spirit,Keeper of the Light,Rubick,Troll Warlord,Omniknight
3253,Queen of Pain,Earthshaker,Vengeful Spirit,Luna,Underlord,Treant Protector,Ember Spirit,Rubick,Beastmaster,Templar Assassin
3254,Ember Spirit,Phoenix,Ogre Magi,Phantom Assassin,Axe,Grimstroke,Void Spirit,Rubick,Death Prophet,Bloodseeker
3255,Shadow Demon,Enchantress,Mars,Morphling,Lina,Beastmaster,Treant Protector,Grimstroke,Juggernaut,Invoker
3256,Grimstroke,Enchantress,Centaur Warrunner,Phantom Lancer,Kunkka,Treant Protector,Beastmaster,Shadow Demon,Luna,Razor
3257,Dark Willow,Mars,Ogre Magi,Queen of Pain,Spectre,Phoenix,Monkey King,Bane,Axe,Dragon Knight
3258,Grimstroke,Batrider,Earth Spirit,Troll Warlord,Queen of Pain,Nature's Prophet,Bounty Hunter,Lich,Riki,Mars
3259,Chen,Tusk,Pangolier,Morphling,Storm Spirit,Void Spirit,Enchantress,Earthshaker,Bloodseeker,Queen of Pain
3260,Ember Spirit,Keeper of the Light,Tiny,Weaver,Nature's Prophet,Void Spirit,Shadow Demon,Enchantress,Juggernaut,Puck
3261,Tusk,Weaver,Shadow Demon,Medusa,Beastmaster,Dragon Knight,Grimstroke,Rubick,Riki,Razor
3262,Mars,Jakiro,Clockwerk,Templar Assassin,Lifestealer,Queen of Pain,Earthshaker,Undying,Spectre,Beastmaster
3263,Mirana,Beastmaster,Snapfire,Spectre,Void Spirit,Phoenix,Vengeful Spirit,Legion Commander,Terrorblade,Queen of Pain
3264,Shadow Shaman,Outworld Devourer,Ogre Magi,Night Stalker,Ursa,Ember Spirit,Keeper of the Light,Clockwerk,Lycan,Shadow Fiend
3265,Phoenix,Mars,Lich,Mirana,Phantom Lancer,Shadow Demon,Death Prophet,Nyx Assassin,Batrider,Spectre
3266,Earthshaker,Queen of Pain,Ancient Apparition,Riki,Enigma,Phoenix,Dragon Knight,Oracle,Void Spirit,Spectre
3267,Queen of Pain,Tidehunter,Ogre Magi,Terrorblade,Rubick,Shadow Demon,Dragon Knight,Nyx Assassin,Luna,Pugna
3268,Clockwerk,Queen of Pain,Keeper of the Light,Kunkka,Gyrocopter,Earthshaker,Lycan,Disruptor,Timbersaw,Templar Assassin
3269,Centaur Warrunner,Skywrath Mage,Treant Protector,Morphling,Ember Spirit,Dragon Knight,Ogre Magi,Clockwerk,Shadow Fiend,Nature's Prophet
3270,Phoenix,Dragon Knight,Grimstroke,Troll Warlord,Puck,Earthshaker,Clinkz,Shadow Demon,Void Spirit,Morphling
3271,Snapfire,Beastmaster,Bane,Dragon Knight,Void Spirit,Nyx Assassin,Lich,Phantom Assassin,Nature's Prophet,Kunkka
3272,Earthshaker,Ancient Apparition,Dragon Knight,Clinkz,Magnus,Rubick,Oracle,Nature's Prophet,Lycan,Shadow Fiend
3273,Phoenix,Dragon Knight,Bounty Hunter,Bristleback,Void Spirit,Earthshaker,Silencer,Clinkz,Phantom Lancer,Shadow Fiend
3274,Phoenix,Beastmaster,Disruptor,Puck,Spectre,Earthshaker,Silencer,Queen of Pain,Phantom Lancer,Necrophos
3275,Nature's Prophet,Tusk,Pangolier,Winter Wyvern,Dragon Knight,Treant Protector,Terrorblade,Rubick,Queen of Pain,Night Stalker
3276,Timbersaw,Grimstroke,Earth Spirit,Queen of Pain,Faceless Void,Rubick,Pangolier,Lich,Bloodseeker,Puck
3277,Void Spirit,Shadow Demon,Skywrath Mage,Mars,Dragon Knight,Treant Protector,Rubick,Centaur Warrunner,Phantom Lancer,Razor
3278,Ember Spirit,Timbersaw,Lich,Queen of Pain,Luna,Mars,Grimstroke,Mirana,Monkey King,Viper
3279,Tusk,Witch Doctor,Wraith King,Bristleback,Nature's Prophet,Chen,Earth Spirit,Queen of Pain,Anti-Mage,Lich
3280,Shadow Demon,Dragon Knight,Earth Spirit,Nature's Prophet,Morphling,Chen,Snapfire,Wraith King,Queen of Pain,Monkey King
3281,Rubick,Grimstroke,Gyrocopter,Mars,Monkey King,Timbersaw,Earthshaker,Oracle,Templar Assassin,Luna
3282,Chen,Snapfire,Wraith King,Templar Assassin,Legion Commander,Ancient Apparition,Earthshaker,Dragon Knight,Clinkz,Phantom Lancer
3283,Bane,Troll Warlord,Sniper,Beastmaster,Leshrac,Oracle,Earth Spirit,Razor,Enigma,Lycan
3284,Mars,Clinkz,Treant Protector,Slark,Kunkka,Shadow Demon,Dragon Knight,Clockwerk,Queen of Pain,Enigma
3285,Tusk,Crystal Maiden,Bloodseeker,Terrorblade,Kunkka,Death Prophet,Chen,Earth Spirit,Nature's Prophet,Phantom Lancer
3286,Ember Spirit,Chen,Pangolier,Phantom Lancer,Mirana,Death Prophet,Oracle,Earthshaker,Morphling,Clinkz
3287,Shadow Demon,Dragon Knight,Skywrath Mage,Legion Commander,Gyrocopter,Ember Spirit,Keeper of the Light,Earthshaker,Necrophos,Phantom Lancer
3288,Death Prophet,Rubick,Treant Protector,Mars,Drow Ranger,Ancient Apparition,Earthshaker,Lina,Faceless Void,Sniper
3289,Keeper of the Light,Rubick,Sand King,Ursa,Shadow Fiend,Nyx Assassin,Lich,Necrophos,Anti-Mage,Zeus
3290,Pugna,Crystal Maiden,Legion Commander,Slark,Templar Assassin,Death Prophet,Shadow Demon,Clockwerk,Luna,Enigma
3291,Shadow Demon,Void Spirit,Winter Wyvern,Templar Assassin,Terrorblade,Death Prophet,Earth Spirit,Oracle,Nature's Prophet,Phantom Lancer
3292,Ember Spirit,Tusk,Troll Warlord,Chen,Silencer,Oracle,Rubick,Void Spirit,Razor,Phantom Lancer
3293,Nature's Prophet,Earthshaker,Ogre Magi,Morphling,Kunkka,Treant Protector,Terrorblade,Phoenix,Beastmaster,Lina
3294,Death Prophet,Shadow Demon,Lina,Legion Commander,Sven,Treant Protector,Nature's Prophet,Clockwerk,Lycan,Pangolier
3295,Bane,Skywrath Mage,Centaur Warrunner,Invoker,Troll Warlord,Ember Spirit,Keeper of the Light,Earthshaker,Nature's Prophet,Morphling
3296,Ancient Apparition,Tiny,Mirana,Wraith King,Shadow Fiend,Death Prophet,Oracle,Earthshaker,Nature's Prophet,Monkey King
3297,Shadow Shaman,Nature's Prophet,Lich,Ursa,Dragon Knight,Centaur Warrunner,Rubick,Chen,Terrorblade,Necrophos
3298,Rubick,Pangolier,Lich,Terrorblade,Lina,Death Prophet,Treant Protector,Earth Spirit,Chen,Drow Ranger
3299,Bane,Tusk,Beastmaster,Templar Assassin,Bristleback,Shadow Demon,Ember Spirit,Earthshaker,Nature's Prophet,Phantom Lancer
3300,Ember Spirit,Lich,Snapfire,Puck,Mars,Chen,Earth Spirit,Queen of Pain,Treant Protector,Terrorblade
3301,Bane,Skywrath Mage,Ursa,Night Stalker,Shadow Fiend,Rubick,Lich,Legion Commander,Phantom Lancer,Queen of Pain
3302,Mars,Dragon Knight,Lich,Skywrath Mage,Outworld Devourer,Centaur Warrunner,Rubick,Ogre Magi,Leshrac,Templar Assassin
3303,Grimstroke,Earth Spirit,Shadow Fiend,Pangolier,Naga Siren,Death Prophet,Oracle,Shadow Shaman,Centaur Warrunner,Morphling
3304,Mars,Silencer,Faceless Void,Leshrac,Monkey King,Phoenix,Ogre Magi,Beastmaster,Templar Assassin,Lycan
3305,Pangolier,Shadow Demon,Shadow Fiend,Chen,Lifestealer,Ember Spirit,Phoenix,Dragon Knight,Ogre Magi,Queen of Pain
3306,Phoenix,Centaur Warrunner,Bane,Templar Assassin,Gyrocopter,Pangolier,Chen,Morphling,Rubick,Huskar
3307,Nature's Prophet,Nyx Assassin,Chen,Phantom Lancer,Kunkka,Bane,Void Spirit,Clockwerk,Templar Assassin,Timbersaw
3308,Death Prophet,Batrider,Bane,Wraith King,Void Spirit,Enchantress,Mars,Dark Willow,Ember Spirit,Slark
3309,Phoenix,Beastmaster,Jakiro,Kunkka,Riki,Earthshaker,Death Prophet,Witch Doctor,Phantom Lancer,Ursa
3310,Rubick,Dragon Knight,Bane,Morphling,Riki,Weaver,Vengeful Spirit,Viper,Luna,Enigma
3311,Grimstroke,Dragon Knight,Witch Doctor,Phantom Lancer,Templar Assassin,Keeper of the Light,Timbersaw,Queen of Pain,Tiny,Ursa
3312,Ember Spirit,Clockwerk,Lich,Puck,Monkey King,Grimstroke,Dragon Knight,Witch Doctor,Storm Spirit,Troll Warlord
3313,Enchantress,Beastmaster,Treant Protector,Luna,Shadow Fiend,Bane,Earthshaker,Lycan,Clinkz,Templar Assassin
3314,Grimstroke,Witch Doctor,Phantom Lancer,Pangolier,Morphling,Nature's Prophet,Clockwerk,Underlord,Disruptor,Alchemist
3315,Treant Protector,Bane,Batrider,Slark,Shadow Fiend,Ember Spirit,Grimstroke,Witch Doctor,Mars,Spectre
3316,Shadow Demon,Death Prophet,Troll Warlord,Oracle,Puck,Witch Doctor,Nature's Prophet,Rubick,Storm Spirit,Spectre
3317,Oracle,Mars,Earth Spirit,Storm Spirit,Monkey King,Timbersaw,Bane,Bounty Hunter,Juggernaut,Invoker
3318,Shadow Demon,Timbersaw,Rubick,Spectre,Shadow Fiend,Grimstroke,Centaur Warrunner,Witch Doctor,Phantom Lancer,Queen of Pain
3319,Grimstroke,Queen of Pain,Rubick,Underlord,Phantom Assassin,Tusk,Weaver,Chen,Slark,Kunkka
3320,Oracle,Mars,Dark Willow,Storm Spirit,Phantom Assassin,Grimstroke,Void Spirit,Treant Protector,Phantom Lancer,Templar Assassin
3321,Bane,Centaur Warrunner,Rubick,Monkey King,Storm Spirit,Mars,Grimstroke,Enchantress,Spectre,Dragon Knight
3322,Dark Willow,Void Spirit,Queen of Pain,Juggernaut,Witch Doctor,Oracle,Mars,Rubick,Bloodseeker,Clinkz
3323,Bane,Weaver,Legion Commander,Necrophos,Anti-Mage,Pangolier,Disruptor,Spectre,Storm Spirit,Phoenix
3324,Chen,Storm Spirit,Rubick,Legion Commander,Slark,Ember Spirit,Grimstroke,Phoenix,Mars,Riki
3325,Ember Spirit,Phoenix,Jakiro,Centaur Warrunner,Slark,Oracle,Snapfire,Clinkz,Batrider,Spectre
3326,Keeper of the Light,Weaver,Tusk,Morphling,Leshrac,Ember Spirit,Disruptor,Dark Willow,Phantom Lancer,Centaur Warrunner
3327,Bounty Hunter,Queen of Pain,Witch Doctor,Riki,Magnus,Beastmaster,Bane,Phantom Lancer,Rubick,Underlord
3328,Oracle,Queen of Pain,Rubick,Clinkz,Shadow Fiend,Phoenix,Beastmaster,Weaver,Disruptor,Templar Assassin
3329,Lich,Underlord,Ancient Apparition,Windranger,Faceless Void,Grimstroke,Rubick,Monkey King,Morphling,Beastmaster
3330,Grimstroke,Pangolier,Lina,Phantom Lancer,Venomancer,Queen of Pain,Witch Doctor,Treant Protector,Faceless Void,Kunkka
3331,Weaver,Treant Protector,Disruptor,Ursa,Templar Assassin,Oracle,Timbersaw,Rubick,Phantom Lancer,Shadow Fiend
3332,Phoenix,Riki,Disruptor,Mars,Clinkz,Treant Protector,Weaver,Crystal Maiden,Bloodseeker,Shadow Fiend
3333,Bounty Hunter,Queen of Pain,Oracle,Troll Warlord,Shadow Fiend,Grimstroke,Void Spirit,Dark Willow,Riki,Broodmother
3334,Tusk,Nature's Prophet,Lich,Wraith King,Void Spirit,Oracle,Riki,Dark Willow,Pangolier,Templar Assassin
3335,Nature's Prophet,Jakiro,Earth Spirit,Faceless Void,Pugna,Treant Protector,Queen of Pain,Rubick,Troll Warlord,Kunkka
3336,Oracle,Queen of Pain,Weaver,Underlord,Faceless Void,Ember Spirit,Phoenix,Disruptor,Ursa,Earthshaker
3337,Snapfire,Luna,Axe,Rubick,Huskar,Phoenix,Pangolier,Jakiro,Riki,Storm Spirit
3338,Snapfire,Mars,Ogre Magi,Phantom Assassin,Lina,Phoenix,Oracle,Pangolier,Faceless Void,Shadow Fiend
3339,Enchantress,Terrorblade,Dark Willow,Mars,Queen of Pain,Mirana,Axe,Grimstroke,Phantom Assassin,Kunkka
3340,Oracle,Death Prophet,Shadow Demon,Naga Siren,Centaur Warrunner,Nature's Prophet,Rubick,Gyrocopter,Enchantress,Queen of Pain
3341,Death Prophet,Tusk,Grimstroke,Monkey King,Nature's Prophet,Oracle,Pangolier,Rubick,Queen of Pain,Troll Warlord
3342,Vengeful Spirit,Mirana,Centaur Warrunner,Storm Spirit,Anti-Mage,Venomancer,Pangolier,Batrider,Morphling,Void Spirit
3343,Mirana,Vengeful Spirit,Weaver,Centaur Warrunner,Slark,Batrider,Pangolier,Grimstroke,Phantom Assassin,Underlord
3344,Vengeful Spirit,Beastmaster,Mirana,Medusa,Puck,Tusk,Chen,Snapfire,Phantom Assassin,Invoker
3345,Queen of Pain,Clockwerk,Keeper of the Light,Centaur Warrunner,Lifestealer,Ember Spirit,Nature's Prophet,Snapfire,Lone Druid,Treant Protector
3346,Nature's Prophet,Weaver,Enchantress,Phantom Assassin,Magnus,Winter Wyvern,Earthshaker,Beastmaster,Morphling,Void Spirit
3347,Queen of Pain,Nyx Assassin,Grimstroke,Faceless Void,Venomancer,Ember Spirit,Earthshaker,Bane,Visage,Lone Druid
3348,Bane,Legion Commander,Tusk,Venomancer,Kunkka,Phoenix,Timbersaw,Tiny,Lycan,Clinkz
3349,Oracle,Mirana,Necrophos,Kunkka,Troll Warlord,Ember Spirit,Abaddon,Crystal Maiden,Templar Assassin,Earthshaker
